QUARTER,DAY_OF_WEEK,FL_DATE,OP_UNIQUE_CARRIER,OP_CARRIER_FL_NUM,AIRPORT,DEST_CITY_NAME,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,DEP_DELAY_GROUP,DEP_TIME_BLK,DISTANCE_GROUP,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY
2,7,2019-04-14,OO,3906,JFK,"Washington, DC",1459,1722.0,143.0,9.0,14,1,0.0,0.0,166.0,0.0,10.0
2,7,2019-04-14,OO,3967,JFK,"Boston, MA",1308,1340.0,32.0,2.0,13,1,0.0,32.0,3.0,0.0,0.0
2,1,2019-04-08,OO,3550,JFK,"Chicago, IL",1930,2017.0,47.0,3.0,19,3,0.0,0.0,0.0,0.0,18.0
2,1,2019-04-08,OO,3638,Malone,"Milwaukee, WI",1929,1940.0,11.0,0.0,19,3,0.0,0.0,27.0,0.0,11.0
2,1,2019-04-08,OO,3654,Malone,"Grand Rapids, MI",1541,1646.0,65.0,4.0,15,3,10.0,0.0,0.0,0.0,36.0
2,1,2019-04-08,OO,3656,Malone,"Richmond, VA",1230,1332.0,62.0,4.0,12,2,56.0,0.0,0.0,0.0,0.0
2,1,2019-04-08,OO,3670,Malone,"Greensboro/High Point, NC",1445,1447.0,2.0,0.0,14,2,0.0,0.0,22.0,0.0,2.0
2,1,2019-04-08,OO,3671,Malone,"Savannah, GA",2118,2205.0,47.0,3.0,21,3,0.0,0.0,38.0,0.0,47.0
2,1,2019-04-08,OO,3679,Malone,"Savannah, GA",845,856.0,11.0,0.0,8,3,0.0,4.0,5.0,0.0,7.0
2,1,2019-04-08,OO,3682,Malone,"Richmond, VA",2100,2125.0,25.0,1.0,21,2,0.0,0.0,22.0,0.0,25.0
2,1,2019-04-08,OO,3688,Malone,"Syracuse, NY",2129,2200.0,31.0,2.0,21,1,0.0,0.0,32.0,0.0,31.0
2,1,2019-04-08,OO,3701,Malone,"Syracuse, NY",1510,1543.0,33.0,2.0,15,1,0.0,0.0,6.0,0.0,33.0
2,1,2019-04-08,OO,3719,Malone,"Chicago, IL",1015,1016.0,1.0,0.0,10,3,0.0,0.0,19.0,0.0,1.0
2,1,2019-04-08,OO,3740,Malone,"Greensboro/High Point, NC",2030,2155.0,85.0,5.0,20,2,0.0,0.0,18.0,0.0,85.0
2,1,2019-04-08,OO,3749,Malone,"Chicago, IL",1615,1659.0,44.0,2.0,16,3,0.0,4.0,12.0,0.0,40.0
2,1,2019-04-08,OO,3763,Malone,"Chicago, IL",2015,2220.0,125.0,8.0,20,3,62.0,0.0,4.0,0.0,63.0
2,1,2019-04-08,OO,3891,Malone,"Birmingham, AL",2100,2058.0,-2.0,-1.0,21,4,0.0,0.0,20.0,0.0,0.0
2,1,2019-04-08,OO,3906,JFK,"Washington, DC",1459,1608.0,69.0,4.0,14,1,0.0,11.0,16.0,0.0,58.0
2,1,2019-04-08,OO,3967,JFK,"Boston, MA",1253,1332.0,39.0,2.0,12,1,32.0,0.0,0.0,0.0,0.0
2,1,2019-04-08,OO,3970,JFK,"Boston, MA",1723,1815.0,52.0,3.0,17,1,0.0,15.0,0.0,0.0,24.0
2,1,2019-04-08,OO,4018,Malone,"Cleveland, OH",1649,1817.0,88.0,5.0,16,2,8.0,0.0,0.0,0.0,52.0
2,1,2019-04-08,OO,4126,Malone,"Chicago, IL",1515,1546.0,31.0,2.0,15,3,4.0,0.0,0.0,0.0,22.0
2,1,2019-04-08,OO,4162,JFK,"Cleveland, OH",1230,1230.0,0.0,0.0,12,2,0.0,0.0,38.0,0.0,0.0
2,1,2019-04-08,OO,4279,Malone,"Chicago, IL",1415,1454.0,39.0,2.0,14,3,31.0,0.0,0.0,0.0,0.0
2,2,2019-04-09,OO,3550,JFK,"Chicago, IL",1930,1112.0,942.0,12.0,19,3,935.0,0.0,0.0,0.0,0.0
2,2,2019-04-09,OO,3607,Malone,"Milwaukee, WI",1730,1741.0,11.0,0.0,17,3,0.0,9.0,72.0,0.0,2.0
2,2,2019-04-09,OO,3608,Malone,"Milwaukee, WI",1125,1251.0,86.0,5.0,11,3,0.0,0.0,0.0,0.0,76.0
2,2,2019-04-09,OO,3638,Malone,"Milwaukee, WI",1929,1923.0,-6.0,-1.0,19,3,0.0,0.0,24.0,0.0,0.0
2,2,2019-04-09,OO,3654,Malone,"Grand Rapids, MI",1541,1633.0,52.0,3.0,15,3,0.0,0.0,19.0,0.0,52.0
2,2,2019-04-09,OO,3671,Malone,"Savannah, GA",2118,2113.0,-5.0,-1.0,21,3,0.0,0.0,20.0,0.0,0.0
2,2,2019-04-09,OO,3682,Malone,"Richmond, VA",2100,2141.0,41.0,2.0,21,2,0.0,0.0,0.0,0.0,37.0
2,2,2019-04-09,OO,3688,Malone,"Syracuse, NY",2129,2156.0,27.0,1.0,21,1,0.0,0.0,1.0,0.0,27.0
2,2,2019-04-09,OO,3693,Malone,"Greer, SC",2140,2251.0,71.0,4.0,21,3,0.0,0.0,0.0,0.0,68.0
2,2,2019-04-09,OO,3719,Malone,"Chicago, IL",1015,1035.0,20.0,1.0,10,3,20.0,0.0,2.0,0.0,0.0
2,2,2019-04-09,OO,3727,Malone,"Chicago, IL",915,1017.0,62.0,4.0,9,3,0.0,54.0,6.0,0.0,8.0
2,2,2019-04-09,OO,3740,Malone,"Greensboro/High Point, NC",2030,2303.0,153.0,10.0,20,2,0.0,0.0,14.0,0.0,129.0
2,2,2019-04-09,OO,3749,Malone,"Chicago, IL",1615,1650.0,35.0,2.0,16,3,10.0,0.0,82.0,0.0,25.0
2,2,2019-04-09,OO,3763,Malone,"Chicago, IL",2015,2048.0,33.0,2.0,20,3,0.0,0.0,14.0,0.0,33.0
2,2,2019-04-09,OO,3828,Malone,"Cleveland, OH",1345,1421.0,36.0,2.0,13,2,36.0,0.0,5.0,0.0,0.0
2,2,2019-04-09,OO,3846,Malone,"Cleveland, OH",1131,1226.0,55.0,3.0,11,2,45.0,0.0,0.0,0.0,0.0
2,2,2019-04-09,OO,3853,Malone,"Nashville, TN",1629,1739.0,70.0,4.0,16,4,0.0,0.0,21.0,0.0,70.0
2,2,2019-04-09,OO,3861,Malone,"Nashville, TN",1849,1925.0,36.0,2.0,18,4,0.0,0.0,49.0,0.0,27.0
2,2,2019-04-09,OO,3864,Malone,"Nashville, TN",1130,1321.0,111.0,7.0,11,4,0.0,0.0,102.0,0.0,0.0
2,2,2019-04-09,OO,3891,Malone,"Birmingham, AL",2100,2145.0,45.0,3.0,21,4,0.0,0.0,6.0,0.0,45.0
2,2,2019-04-09,OO,3906,JFK,"Washington, DC",1459,1749.0,170.0,11.0,14,1,0.0,162.0,17.0,0.0,8.0
2,2,2019-04-09,OO,3967,JFK,"Boston, MA",1253,1316.0,23.0,1.0,12,1,0.0,0.0,22.0,0.0,0.0
2,2,2019-04-09,OO,3970,JFK,"Boston, MA",1723,1726.0,3.0,0.0,17,1,0.0,0.0,22.0,0.0,0.0
2,2,2019-04-09,OO,4018,Malone,"Cleveland, OH",1649,1715.0,26.0,1.0,16,2,0.0,9.0,27.0,0.0,17.0
2,2,2019-04-09,OO,4080,Malone,"Greensboro/High Point, NC",1030,1054.0,24.0,1.0,10,2,0.0,15.0,0.0,0.0,2.0
2,2,2019-04-09,OO,4126,Malone,"Chicago, IL",1515,1602.0,47.0,3.0,15,3,27.0,0.0,40.0,0.0,20.0
2,2,2019-04-09,OO,4179,Malone,"Greensboro/High Point, NC",1743,1901.0,78.0,5.0,17,2,0.0,0.0,24.0,0.0,78.0
2,2,2019-04-09,OO,5679,Malone,"Chicago, IL",1100,1112.0,12.0,0.0,11,3,0.0,0.0,19.0,0.0,12.0
2,2,2019-04-09,OO,5988,Malone,"Washington, DC",1015,1033.0,18.0,1.0,10,1,0.0,0.0,8.0,0.0,18.0
2,1,2019-04-08,MQ,3741,Malone,"Greensboro/High Point, NC",1500,1543.0,43.0,2.0,15,2,31.0,0.0,20.0,0.0,12.0
2,2,2019-04-09,MQ,3741,Malone,"Greensboro/High Point, NC",1500,1623.0,83.0,5.0,15,2,0.0,0.0,2.0,0.0,83.0
2,7,2019-04-14,MQ,3741,Malone,"Greensboro/High Point, NC",1500,1624.0,84.0,5.0,15,2,62.0,0.0,2.0,0.0,22.0
2,5,2019-04-19,MQ,3741,Malone,"Greensboro/High Point, NC",1500,1709.0,129.0,8.0,15,2,0.0,129.0,19.0,0.0,0.0
2,4,2019-04-25,MQ,3741,Malone,"Greensboro/High Point, NC",1500,1533.0,33.0,2.0,15,2,15.0,0.0,0.0,0.0,0.0
2,1,2019-04-01,MQ,3749,JFK,"Norfolk, VA",1829,1944.0,75.0,5.0,18,2,0.0,0.0,5.0,0.0,75.0
2,1,2019-04-01,MQ,3751,Malone,"Cleveland, OH",1825,2215.0,230.0,12.0,18,2,5.0,0.0,1.0,0.0,225.0
2,1,2019-04-08,MQ,3751,Malone,"Cleveland, OH",1840,2254.0,254.0,12.0,18,2,0.0,0.0,0.0,0.0,247.0
2,2,2019-04-09,MQ,3751,Malone,"Cleveland, OH",1840,2001.0,81.0,5.0,18,2,10.0,0.0,22.0,0.0,71.0
2,3,2019-04-10,MQ,3751,Malone,"Cleveland, OH",1840,1951.0,71.0,4.0,18,2,0.0,0.0,28.0,0.0,71.0
2,5,2019-04-12,MQ,3751,Malone,"Cleveland, OH",1840,1948.0,68.0,4.0,18,2,5.0,0.0,0.0,0.0,52.0
2,1,2019-04-15,MQ,3751,Malone,"Cleveland, OH",1840,1953.0,73.0,4.0,18,2,0.0,0.0,6.0,0.0,73.0
2,1,2019-04-22,MQ,3751,Malone,"Cleveland, OH",1840,1937.0,57.0,3.0,18,2,22.0,0.0,0.0,0.0,18.0
2,7,2019-04-28,MQ,3751,Malone,"Cleveland, OH",1840,1850.0,10.0,0.0,18,2,0.0,0.0,23.0,0.0,10.0
2,1,2019-04-08,MQ,3770,Malone,"Pittsburgh, PA",1430,1500.0,30.0,2.0,14,2,0.0,0.0,0.0,25.0,0.0
2,7,2019-04-14,MQ,3770,Malone,"Pittsburgh, PA",1420,1533.0,73.0,4.0,14,2,21.0,0.0,11.0,0.0,52.0
2,2,2019-04-16,MQ,3770,Malone,"Pittsburgh, PA",1430,1546.0,76.0,5.0,14,2,76.0,0.0,9.0,0.0,0.0
2,3,2019-04-24,MQ,3770,Malone,"Pittsburgh, PA",1430,1429.0,-1.0,-1.0,14,2,0.0,0.0,18.0,0.0,0.0
2,2,2019-04-30,MQ,3770,Malone,"Pittsburgh, PA",1430,1455.0,25.0,1.0,14,2,25.0,0.0,11.0,0.0,0.0
2,1,2019-04-08,MQ,3776,Malone,"Richmond, VA",756,935.0,99.0,6.0,7,2,86.0,0.0,0.0,0.0,7.0
2,4,2019-04-18,MQ,3776,Malone,"Richmond, VA",756,759.0,3.0,0.0,7,2,3.0,0.0,23.0,0.0,0.0
2,5,2019-04-19,MQ,3776,Malone,"Richmond, VA",756,752.0,-4.0,-1.0,7,2,0.0,0.0,24.0,0.0,0.0
2,1,2019-04-22,MQ,3776,Malone,"Richmond, VA",756,837.0,41.0,2.0,7,2,41.0,0.0,7.0,0.0,0.0
2,6,2019-04-13,MQ,3778,Malone,"Memphis, TN",1430,1707.0,157.0,10.0,14,4,0.0,157.0,9.0,0.0,0.0
2,5,2019-04-12,MQ,3796,JFK,"Baltimore, MD",1559,1558.0,-1.0,-1.0,15,1,0.0,0.0,57.0,0.0,0.0
2,1,2019-04-15,MQ,3796,JFK,"Baltimore, MD",1559,1629.0,30.0,2.0,15,1,4.0,0.0,107.0,0.0,26.0
2,4,2019-04-18,MQ,3796,JFK,"Baltimore, MD",1559,1629.0,30.0,2.0,15,1,2.0,0.0,14.0,0.0,28.0
2,5,2019-04-19,MQ,3796,JFK,"Baltimore, MD",1559,1720.0,81.0,5.0,15,1,1.0,0.0,2.0,0.0,80.0
2,7,2019-04-21,MQ,3796,JFK,"Baltimore, MD",1559,1618.0,19.0,1.0,15,1,17.0,0.0,0.0,0.0,0.0
2,5,2019-04-05,MQ,3803,Malone,"Raleigh/Durham, NC",629,757.0,88.0,5.0,6,2,88.0,0.0,24.0,0.0,0.0
2,1,2019-04-08,MQ,3803,Malone,"Raleigh/Durham, NC",629,756.0,87.0,5.0,6,2,83.0,0.0,0.0,0.0,0.0
2,5,2019-04-12,MQ,3807,JFK,"Indianapolis, IN",1455,1631.0,96.0,6.0,14,3,5.0,0.0,29.0,0.0,91.0
2,4,2019-04-18,MQ,3807,JFK,"Indianapolis, IN",1455,1516.0,21.0,1.0,14,3,0.0,0.0,2.0,0.0,21.0
2,6,2019-04-27,MQ,3807,JFK,"Indianapolis, IN",1455,1446.0,-9.0,-1.0,14,3,0.0,0.0,29.0,0.0,0.0
2,3,2019-04-03,MQ,4077,JFK,"Nashville, TN",2030,2058.0,28.0,1.0,20,4,0.0,0.0,0.0,0.0,15.0
2,2,2019-04-09,MQ,4077,JFK,"Nashville, TN",2030,2107.0,37.0,2.0,20,4,0.0,0.0,0.0,0.0,28.0
2,5,2019-04-12,MQ,4077,JFK,"Nashville, TN",2030,2028.0,-2.0,-1.0,20,4,0.0,0.0,31.0,0.0,0.0
2,7,2019-04-14,MQ,4077,JFK,"Nashville, TN",2030,2025.0,-5.0,-1.0,20,4,0.0,0.0,34.0,0.0,0.0
2,4,2019-04-18,MQ,4077,JFK,"Nashville, TN",2030,2041.0,11.0,0.0,20,4,0.0,0.0,17.0,0.0,11.0
2,5,2019-04-26,MQ,4077,JFK,"Nashville, TN",2030,2046.0,16.0,1.0,20,4,0.0,16.0,14.0,0.0,0.0
2,1,2019-04-01,MQ,4084,JFK,"Cleveland, OH",1725,1843.0,78.0,5.0,17,2,0.0,0.0,0.0,0.0,62.0
2,1,2019-04-01,MQ,4134,Malone,"Louisville, KY",829,1015.0,106.0,7.0,8,3,106.0,0.0,14.0,0.0,0.0
2,4,2019-04-18,MQ,4134,Malone,"Louisville, KY",829,834.0,5.0,0.0,8,3,5.0,0.0,10.0,0.0,0.0
2,4,2019-04-04,MQ,4177,JFK,"Cincinnati, OH",1514,1558.0,44.0,2.0,15,3,0.0,0.0,0.0,0.0,28.0
2,5,2019-04-12,MQ,4177,JFK,"Cincinnati, OH",1514,1528.0,14.0,0.0,15,3,0.0,0.0,42.0,0.0,14.0
2,1,2019-04-15,MQ,4177,JFK,"Cincinnati, OH",1514,1509.0,-5.0,-1.0,15,3,0.0,0.0,16.0,0.0,0.0
2,4,2019-04-18,MQ,4177,JFK,"Cincinnati, OH",1514,1527.0,13.0,0.0,15,3,13.0,0.0,4.0,0.0,0.0
2,7,2019-04-21,MQ,4177,JFK,"Cincinnati, OH",1514,1613.0,59.0,3.0,15,3,0.0,0.0,0.0,0.0,59.0
2,6,2019-04-27,MQ,4177,JFK,"Cincinnati, OH",1514,1528.0,14.0,0.0,15,3,0.0,0.0,14.0,0.0,14.0
2,1,2019-04-29,MQ,4177,JFK,"Cincinnati, OH",1514,1550.0,36.0,2.0,15,3,0.0,0.0,15.0,0.0,19.0
2,5,2019-04-19,B6,711,JFK,"Las Vegas, NV",2152,11.0,139.0,9.0,21,9,0.0,0.0,7.0,0.0,139.0
2,5,2019-04-19,B6,719,JFK,"Atlanta, GA",1502,2023.0,321.0,12.0,15,4,291.0,0.0,0.0,0.0,18.0
2,5,2019-04-19,B6,745,JFK,"Ponce, PR",2155,29.0,154.0,10.0,21,7,15.0,0.0,14.0,0.0,139.0
2,5,2019-04-19,B6,761,Malone,"West Palm Beach/Palm Beach, FL",1600,2234.0,394.0,12.0,16,5,36.0,0.0,20.0,0.0,358.0
2,5,2019-04-19,B6,789,JFK,"Orlando, FL",1045,1111.0,26.0,1.0,10,4,0.0,0.0,89.0,0.0,0.0
2,5,2019-04-19,B6,839,JFK,"Aguadilla, PR",2359,317.0,198.0,12.0,23,7,8.0,0.0,0.0,0.0,175.0
2,5,2019-04-19,B6,971,Malone,"Fort Lauderdale, FL",952,1009.0,17.0,1.0,9,5,14.0,0.0,3.0,0.0,3.0
2,5,2019-04-19,B6,1041,JFK,"Savannah, GA",1426,1503.0,37.0,2.0,14,3,0.0,0.0,71.0,0.0,0.0
2,5,2019-04-19,B6,1183,JFK,"Orlando, FL",1429,1729.0,180.0,12.0,14,4,180.0,0.0,40.0,0.0,0.0
2,5,2019-04-19,B6,1201,JFK,"Fort Lauderdale, FL",1838,2049.0,131.0,8.0,18,5,131.0,0.0,53.0,0.0,0.0
2,5,2019-04-19,B6,1205,JFK,"Portland, OR",2120,2243.0,83.0,5.0,21,10,0.0,0.0,0.0,0.0,79.0
2,5,2019-04-19,B6,1232,Malone,"Boston, MA",1735,1923.0,108.0,7.0,17,1,0.0,0.0,84.0,0.0,0.0
2,5,2019-04-19,B6,1271,Malone,"Fort Lauderdale, FL",1937,2207.0,150.0,10.0,19,5,119.0,0.0,19.0,0.0,31.0
2,5,2019-04-19,B6,1371,Malone,"Fort Lauderdale, FL",2144,15.0,151.0,10.0,21,5,27.0,0.0,15.0,0.0,124.0
2,5,2019-04-19,B6,1373,JFK,"Charleston, SC",1440,1439.0,-1.0,-1.0,14,3,0.0,0.0,37.0,0.0,0.0
2,5,2019-04-19,B6,1415,JFK,"San Francisco, CA",2006,46.0,280.0,12.0,20,11,77.0,0.0,0.0,0.0,189.0
2,5,2019-04-19,B6,1503,JFK,"San Juan, PR",2350,319.0,209.0,12.0,23,7,24.0,0.0,0.0,0.0,170.0
2,5,2019-04-19,B6,1677,JFK,"Jacksonville, FL",2030,2.0,212.0,12.0,20,4,39.0,0.0,26.0,0.0,173.0
2,5,2019-04-19,B6,1701,JFK,"Fort Lauderdale, FL",844,845.0,1.0,0.0,8,5,1.0,0.0,21.0,0.0,0.0
2,5,2019-04-19,B6,1715,JFK,"San Francisco, CA",2140,217.0,277.0,12.0,21,11,0.0,0.0,0.0,0.0,204.0
2,5,2019-04-19,B6,1723,JFK,"Los Angeles, CA",2128,2316.0,108.0,7.0,21,10,15.0,0.0,0.0,0.0,73.0
2,5,2019-04-19,B6,1729,JFK,"Fort Myers, FL",1213,1744.0,331.0,12.0,12,5,0.0,0.0,376.0,0.0,38.0
2,5,2019-04-19,B6,1823,JFK,"Los Angeles, CA",2244,2324.0,40.0,2.0,6,10,2.0,0.0,0.0,0.0,36.0
2,5,2019-04-19,B6,2153,JFK,"West Palm Beach/Palm Beach, FL",1453,1543.0,50.0,3.0,14,5,17.0,0.0,0.0,0.0,28.0
2,5,2019-04-19,B6,2501,JFK,"Fort Lauderdale, FL",2044,440.0,476.0,12.0,20,5,0.0,0.0,0.0,0.0,464.0
2,5,2019-04-19,B6,2953,JFK,"West Palm Beach/Palm Beach, FL",1659,1901.0,122.0,8.0,16,5,0.0,0.0,166.0,0.0,0.0
2,5,2019-04-19,B6,2989,JFK,"Orlando, FL",2135,2145.0,10.0,0.0,21,4,10.0,0.0,27.0,0.0,0.0
2,6,2019-04-20,B6,18,JFK,"Boston, MA",1511,1757.0,166.0,11.0,15,1,161.0,0.0,0.0,0.0,0.0
2,6,2019-04-20,B6,53,JFK,"West Palm Beach/Palm Beach, FL",711,740.0,29.0,1.0,7,5,29.0,0.0,21.0,0.0,0.0
2,6,2019-04-20,B6,102,JFK,"Buffalo, NY",1845,1931.0,46.0,3.0,18,2,6.0,0.0,0.0,0.0,30.0
2,6,2019-04-20,B6,118,JFK,"Boston, MA",1334,1334.0,0.0,0.0,13,1,0.0,0.0,37.0,0.0,0.0
2,6,2019-04-20,B6,149,JFK,"Palm Springs, CA",1840,2038.0,118.0,7.0,18,10,45.0,0.0,0.0,0.0,39.0
2,6,2019-04-20,B6,153,JFK,"West Palm Beach/Palm Beach, FL",1027,1100.0,33.0,2.0,10,5,11.0,0.0,0.0,0.0,18.0
2,6,2019-04-20,B6,163,JFK,"Sarasota/Bradenton, FL",905,955.0,50.0,3.0,9,5,50.0,0.0,11.0,0.0,0.0
2,6,2019-04-20,B6,201,JFK,"Fort Lauderdale, FL",1404,1422.0,18.0,1.0,14,5,18.0,0.0,6.0,0.0,0.0
2,6,2019-04-20,B6,225,JFK,"Tampa, FL",2045,2043.0,-2.0,-1.0,20,5,0.0,0.0,17.0,0.0,0.0
2,6,2019-04-20,B6,286,JFK,"Rochester, NY",746,1226.0,280.0,12.0,7,2,79.0,0.0,8.0,0.0,201.0
2,6,2019-04-20,B6,289,JFK,"Orlando, FL",912,904.0,-8.0,-1.0,9,4,0.0,0.0,17.0,0.0,0.0
2,6,2019-04-20,B6,299,Malone,"Orlando, FL",1629,1727.0,58.0,3.0,16,4,49.0,0.0,0.0,0.0,0.0
2,6,2019-04-20,B6,329,JFK,"Fort Myers, FL",956,1246.0,170.0,11.0,9,5,29.0,0.0,0.0,0.0,127.0
2,6,2019-04-20,B6,371,Malone,"Fort Lauderdale, FL",600,903.0,183.0,12.0,6,5,183.0,0.0,34.0,0.0,0.0
2,6,2019-04-20,B6,477,JFK,"Jacksonville, FL",1630,2118.0,288.0,12.0,16,4,281.0,0.0,0.0,0.0,0.0
2,6,2019-04-20,B6,499,Malone,"Orlando, FL",2118,2219.0,61.0,4.0,21,4,14.0,0.0,3.0,0.0,47.0
2,6,2019-04-20,B6,518,JFK,"Boston, MA",900,943.0,43.0,2.0,9,1,17.0,0.0,0.0,0.0,22.0
2,6,2019-04-20,B6,553,JFK,"West Palm Beach/Palm Beach, FL",1924,2037.0,73.0,4.0,19,5,8.0,0.0,14.0,0.0,65.0
2,6,2019-04-20,B6,575,JFK,"New Orleans, LA",1344,1411.0,27.0,1.0,13,5,9.0,0.0,0.0,0.0,7.0
2,6,2019-04-20,B6,583,JFK,"Orlando, FL",619,624.0,5.0,0.0,6,4,5.0,0.0,21.0,0.0,0.0
2,6,2019-04-20,B6,702,JFK,"Buffalo, NY",1104,1141.0,37.0,2.0,11,2,0.0,0.0,0.0,0.0,27.0
2,6,2019-04-20,B6,718,JFK,"Boston, MA",2259,154.0,175.0,11.0,6,1,170.0,0.0,0.0,0.0,2.0
2,6,2019-04-20,B6,719,JFK,"Atlanta, GA",1459,1720.0,141.0,9.0,14,4,126.0,0.0,0.0,0.0,0.0
2,5,2019-04-26,B6,2501,JFK,"Fort Lauderdale, FL",2044,7.0,203.0,12.0,20,5,9.0,0.0,0.0,0.0,167.0
2,5,2019-04-26,B6,2516,JFK,"Syracuse, NY",1300,1442.0,102.0,6.0,13,1,30.0,72.0,24.0,0.0,0.0
2,5,2019-04-26,B6,2901,JFK,"Fort Lauderdale, FL",1100,1259.0,119.0,7.0,11,5,0.0,0.0,136.0,0.0,0.0
2,5,2019-04-26,B6,2989,JFK,"Orlando, FL",2135,2332.0,117.0,7.0,21,4,22.0,0.0,0.0,0.0,79.0
2,6,2019-04-27,B6,3,JFK,"San Juan, PR",1529,1642.0,73.0,4.0,15,7,31.0,0.0,0.0,0.0,0.0
2,6,2019-04-27,B6,118,JFK,"Boston, MA",1334,1405.0,31.0,2.0,13,1,31.0,0.0,79.0,0.0,0.0
2,6,2019-04-27,B6,149,JFK,"Palm Springs, CA",1840,2047.0,127.0,8.0,18,10,28.0,0.0,0.0,0.0,80.0
2,6,2019-04-27,B6,201,JFK,"Fort Lauderdale, FL",1404,1400.0,-4.0,-1.0,14,5,0.0,0.0,44.0,0.0,0.0
2,6,2019-04-27,B6,219,JFK,"Charlotte, NC",722,902.0,100.0,6.0,7,3,86.0,0.0,0.0,0.0,0.0
2,6,2019-04-27,B6,263,JFK,"Seattle, WA",1718,1846.0,88.0,5.0,17,10,5.0,0.0,0.0,0.0,72.0
2,6,2019-04-27,B6,299,Malone,"Orlando, FL",1629,1724.0,55.0,3.0,16,4,7.0,0.0,0.0,0.0,12.0
2,6,2019-04-27,B6,318,JFK,"Boston, MA",540,646.0,66.0,4.0,5,1,57.0,0.0,0.0,0.0,0.0
2,6,2019-04-27,B6,371,Malone,"Fort Lauderdale, FL",600,825.0,145.0,9.0,6,5,138.0,0.0,0.0,0.0,0.0
2,6,2019-04-27,B6,425,JFK,"Tampa, FL",1001,1045.0,44.0,2.0,10,5,5.0,0.0,0.0,0.0,13.0
2,5,2019-04-05,B6,2516,JFK,"Syracuse, NY",1300,1440.0,100.0,6.0,13,1,94.0,0.0,0.0,0.0,0.0
2,5,2019-04-05,B6,2525,JFK,"Tampa, FL",600,700.0,60.0,4.0,6,5,60.0,0.0,23.0,0.0,0.0
2,5,2019-04-05,B6,2802,JFK,"Buffalo, NY",630,721.0,51.0,3.0,6,2,42.0,0.0,0.0,0.0,0.0
2,6,2019-04-06,B6,18,JFK,"Boston, MA",1511,1604.0,53.0,3.0,15,1,2.0,0.0,0.0,0.0,16.0
2,6,2019-04-06,B6,34,JFK,"Burlington, VT",1136,1219.0,43.0,2.0,11,2,34.0,0.0,0.0,0.0,0.0
2,6,2019-04-06,B6,283,JFK,"Orlando, FL",1741,1925.0,104.0,6.0,17,4,0.0,0.0,0.0,0.0,91.0
2,6,2019-04-06,B6,702,JFK,"Buffalo, NY",1104,1158.0,54.0,3.0,11,2,54.0,0.0,6.0,0.0,0.0
2,6,2019-04-06,B6,839,JFK,"Aguadilla, PR",2359,50.0,51.0,3.0,23,7,16.0,0.0,0.0,0.0,26.0
2,6,2019-04-06,B6,1013,JFK,"Long Beach, CA",1725,1822.0,57.0,3.0,17,10,28.0,0.0,0.0,0.0,0.0
2,6,2019-04-06,B6,1371,Malone,"Fort Lauderdale, FL",2144,2214.0,30.0,2.0,21,5,2.0,0.0,0.0,0.0,16.0
2,6,2019-04-06,B6,1401,JFK,"Fort Lauderdale, FL",1533,1635.0,62.0,4.0,15,5,34.0,0.0,0.0,0.0,0.0
2,6,2019-04-06,B6,2953,JFK,"West Palm Beach/Palm Beach, FL",1659,1757.0,58.0,3.0,16,5,0.0,0.0,0.0,0.0,23.0
2,7,2019-04-07,B6,34,JFK,"Burlington, VT",1150,1258.0,68.0,4.0,11,2,29.0,0.0,0.0,0.0,15.0
2,7,2019-04-07,B6,71,JFK,"Salt Lake City, UT",1930,2003.0,33.0,2.0,19,8,25.0,0.0,0.0,0.0,3.0
2,7,2019-04-07,B6,97,JFK,"Denver, CO",1951,2043.0,52.0,3.0,19,7,45.0,0.0,0.0,0.0,0.0
2,7,2019-04-07,B6,116,JFK,"Syracuse, NY",744,906.0,82.0,5.0,7,1,67.0,0.0,0.0,0.0,0.0
2,7,2019-04-07,B6,118,JFK,"Boston, MA",1334,1440.0,66.0,4.0,13,1,7.0,0.0,0.0,0.0,58.0
2,7,2019-04-07,B6,135,JFK,"Phoenix, AZ",1846,1923.0,37.0,2.0,18,9,35.0,0.0,0.0,0.0,0.0
2,7,2019-04-07,B6,149,JFK,"Palm Springs, CA",1840,1852.0,12.0,0.0,18,10,12.0,0.0,10.0,0.0,0.0
2,7,2019-04-07,B6,163,JFK,"Sarasota/Bradenton, FL",717,807.0,50.0,3.0,7,5,29.0,0.0,0.0,0.0,0.0
2,7,2019-04-07,B6,234,JFK,"Burlington, VT",2244,152.0,188.0,12.0,6,2,31.0,0.0,0.0,0.0,135.0
2,7,2019-04-07,B6,325,JFK,"Tampa, FL",1351,1458.0,67.0,4.0,13,5,62.0,0.0,6.0,0.0,5.0
2,7,2019-04-07,B6,581,JFK,"Houston, TX",1457,1531.0,34.0,2.0,14,6,34.0,0.0,47.0,0.0,0.0
2,7,2019-04-07,B6,615,JFK,"San Francisco, CA",1052,1339.0,167.0,11.0,10,11,154.0,0.0,0.0,0.0,0.0
2,7,2019-04-07,B6,718,JFK,"Boston, MA",2259,2316.0,17.0,1.0,6,1,10.0,0.0,0.0,0.0,6.0
2,7,2019-04-07,B6,719,JFK,"Atlanta, GA",1502,1547.0,45.0,3.0,15,4,29.0,0.0,7.0,0.0,16.0
